password,combined_strength,password_probability,zxcvbn_strength
13922257058756,4.0,4.1567142652324825e-17,4
hyl7724077,2.999999999999781,7.290834738238675e-14,3
03159644556,2.9999999999966454,1.1181886579864075e-12,3
kvann,0.9999999963563064,3.6436935690886685e-09,1
931748,0.9999999844412208,1.5558779153934665e-08,1
kai03520,1.9999999998802118,5.989411050455473e-11,2
damin042,1.9999999968792714,1.5603642822270558e-09,2
uvchdruh,1.999999999999955,2.2563539781700857e-14,2
020948,0.9999998676611028,1.323388971741224e-07,1
19770529,0.9999995800125419,4.1998745814453287e-07,1
woshiqia,1.999999914009706,4.299514699823703e-08,2
woshihuajied,3.999999999959547,1.0113257453703284e-11,4
hebatresz200,3.999999999999998,5.659482930210722e-16,4
9876785741,1.9999999999969609,1.5195768905337803e-12,2
desicam15082,3.9999999999999947,1.3554562152724584e-15,4
layang1,1.9999999905770807,4.711459666850715e-09,2
sumjey,0.9999999989570663,1.0429337393702554e-09,1
plmonkey13,1.9999999999989604,5.198229000025201e-13,2
quish,0.9999999164000428,8.359995717910351e-08,1
djyzp747,1.99999999999991,4.495434582853404e-14,2
395809,0.9999999761515888,2.3848411245808165e-08,1
ur16d4,0.9999999999886511,1.1348895781471136e-11,1
winder,0.9999930130047687,6.9869952312728856e-06,1
khookala,1.9999999997684312,1.1578435432646472e-10,2
mearbio2007,2.9999999999975704,8.098799408884361e-13,3
hdana461350,2.9999999999999996,6.395519621265635e-17,3
18053800,0.9999999977189054,2.2810946465057214e-09,1
50211542,1.9999999993096165,3.4519176406178076e-10,2
mkaj4ovit,2.9999999999999982,5.019216548732709e-16,3
anmeguty,1.9999999999939377,3.031161259492432e-12,2
420627,0.9999998872354467,1.1276455325059942e-07,1
Pevy@TRI1,3.0,1.647131149564459e-18,3
majmanele123,2.9999999999990496,3.1687120375517575e-13,3
crigh43,1.9999999997547282,1.2263587367833395e-10,2
8235535,1.9999999937041961,3.147901939115627e-09,2
0000001aida,1.999999999999079,4.605696249729285e-13,2
f4scoorick1,3.9999999999999822,4.440181014341406e-15,4
950051,0.999999954739657,4.526034302898552e-08,1
94497,0.9999999643338064,3.566619355410694e-08,1
235216,0.9999996809445122,3.190554878074181e-07,1
0147111590,2.999999999349465,2.1684511131159212e-10,3
mmytpm23,1.9999999999995404,2.2977699929392637e-13,2
13915833826,2.9999999999620117,1.2662773607452493e-11,3
leenghrie42,3.999999999999995,1.2285264223022702e-15,4
zhxx984613,2.9999999999999765,7.841438849425734e-15,3
vad1369,1.9999999997858935,1.0705328984395024e-10,2
050628922802,2.9999999999998166,6.112422173227758e-14,3
01471815590,2.9999999999973492,8.835876908613871e-13,3
jobu0229,1.9999999999897435,5.128251122366034e-12,2
tzghttbf,1.9999999999989726,5.137284369606532e-13,2
19930125hang,1.9999999997339621,1.3301895696038457e-10,2
nikevpoze,2.9999999999998943,3.5238562827270836e-14,3
chengenwen,2.999999988328559,3.890480382295891e-09,3
mmdsbsd,1.999999999991468,4.26608531486905e-12,2
walling8,0.9999999959025239,4.097476136166733e-09,1
92sn1234,1.9999999999877731,6.11345349343928e-12,2
16gt54,0.9999999999796553,2.034474325118829e-11,1
ad3hellearbuther,4.0,1.8973469840719277e-20,4
210683,0.9999997699517422,2.3004825777661608e-07,1
saimchi,1.9999999987144748,6.427626209060122e-10,2
1198100307,1.999999999822724,8.863799277891715e-11,2
nem2105,1.9999999996800184,1.5999075675399155e-10,2
wys7244268,2.999999999999453,1.8242772201713942e-13,3
Chonglu39,1.999999999999358,3.2099781274892714e-13,2
stock080223,1.9999999999997473,1.26387683413616e-13,2
2415616,1.9999999873619032,6.319048395653226e-09,2
cantrox14,2.9999999999349662,2.1677923345286843e-11,3
084012411,1.9999999999491795,2.5410258966407362e-11,2
7r3jrf7q,1.9999999999999845,7.7501659671614e-15,2
MOZISENTAL,2.999999999999993,2.3302066961378935e-15,3
parmark1,1.999999997680137,1.1599314841959085e-09,2
n4u10520,1.9999999999995997,2.002044363624833e-13,2
mudburaslie,3.999999999999998,5.5054224601817415e-16,4
hopked,0.9999999993905944,6.09405637064242e-10,1
tkp3247938,2.9999999999999907,3.141923451689373e-15,3
8403413924,2.999999999997726,7.580596306927534e-13,3
purtl11,1.9999999993424697,3.2876512623403187e-10,2
aura0714,1.9999999995922633,2.0386833887720002e-10,2
6cw697,0.9999999999931375,6.862489743131306e-12,1
Milyna123,2.999999999523067,1.5897777538853575e-10,3
turigso,1.999999999976361,1.1819550546632307e-11,2
07490065803,2.9999999999995155,1.6149845946233227e-13,3
98forfer,1.999999999365508,3.172459517308823e-10,2
caribougi,1.9999999999834426,8.278759622282195e-12,2
2238716,0.999999995064996,4.93500396103741e-09,1
97001326,1.999999998424531,7.877345997719942e-10,2
tkbtlity,1.9999999999997484,1.2584296668963213e-13,2
pxaiy07,1.999999999999135,4.325444353820568e-13,2
248745,0.9999999756593976,2.4340602422512347e-08,1
mamon1110,2.9999999985028936,4.990354240952399e-10,3
12222885200029,3.0,2.938829779591058e-17,3
f20409,0.9999999927501864,7.249813638310343e-09,1
a1880406,1.9999999995792366,2.1038171205134404e-10,2
283151037,1.9999999999714104,1.4294837015482731e-11,2
imnago89,1.9999999999802338,9.88307352622897e-12,2
2180,0.9999994015907419,5.984092581456935e-07,1
06196626308,2.999999999998331,5.56171590986726e-13,3
hemo327449,2.9999999999999236,2.550956441796457e-14,3
faticat,1.9999999855054051,7.247297428847332e-09,2
vuncktis,1.9999999999981946,9.026952904785113e-13,2
001609633891,2.9999999999999827,5.823303231495321e-15,3
h4jsth1i,1.9999999999999332,3.3465309516589326e-14,2
Ab9666265,2.9999999999998286,5.710526723799042e-14,3
eggewerr0990,4.0,1.6888158825583032e-18,4
811507,0.9999999446296357,5.537036429359432e-08,1
1019912123,1.9999999998020863,9.895685659788711e-11,2
sgkk1962,1.9999999999735725,1.3213738263295749e-11,2
KSFH0G20,1.9999999999999982,8.599456998373961e-16,2
karette9,1.9999999997991524,1.0042377346364262e-10,2
lanyah1234,2.9999999988708668,3.763777345344721e-10,3
medexi3,1.9999999999349147,3.2542617905972904e-11,2
vivilsyj0511987,4.0,2.615825199312012e-21,4
iuiske94,1.9999999999988076,5.961675380791731e-13,2
boxedolvo,2.999999999999824,5.865556114816387e-14,3
PASES343,1.9999999999981048,9.475855430179925e-13,2
639539979,2.9999999999555134,1.4828896791052593e-11,3
r2r3a330,1.9999999999998124,9.377525475974882e-14,2
ADS6,0.9999999996270066,3.729934139329316e-10,1
gemuajun12204,4.0,3.089255924065307e-19,4
berlyman,1.9999999878821848,6.058907597861207e-09,2
meimheen,1.9999999998570221,7.148894670683248e-11,2
dopapept,1.9999999999975848,1.2076301330460337e-12,2
naflo,0.9999999948711036,5.128896418682416e-09,1
uronos,0.9999999974821501,2.517849928551641e-09,1
marklaanja,2.9999999999868248,4.391755622362714e-12,3
0167978723,2.999999988668375,3.777208323896275e-09,3
pcone,0.9999999982434097,1.7565903176475217e-09,1
52384,0.9999999201706373,7.982936267580953e-08,1
21301922,0.9999999980801095,1.9198904688266794e-09,1
1284589,1.9999999910738273,4.463086344941303e-09,2
cyouds,0.9999999992516028,7.483972330746269e-10,1
shedminxiang,2.9999999999954143,1.528570130714113e-12,3
121314010510,2.9999999999795195,6.826886278510358e-12,3
06072234180,2.999999999997143,9.522885952018e-13,3
schll170057,2.9999999999999987,4.707399368651167e-16,3
frickroll1,2.9999999999008917,3.30360461209267e-11,3
xy123abcmx,2.9999999999997957,6.817087177960271e-14,3
abc123,0.0,2.1573207050096244e-05,0
0612051984,0.9999999990241258,9.758741592591491e-10,1
powlover,0.9999999797020482,2.0297951763836863e-08,1
tind4dri,1.9999999999996787,1.6070214007169598e-13,2
saksiscac,2.999999999999136,2.8798098346098644e-13,3
sayona2008,2.99999999930481,2.3173012120292213e-10,3
bejtelfort,2.9999999999966898,1.1033951530237118e-12,3
q1054369090,2.9999999999999964,1.267461562272235e-15,3
pher4uzf,1.9999999999998794,6.027927587420531e-14,2
57cl3s1d25,3.0,5.1874469038961304e-18,3
sallen1,0.9999999698248239,3.0175176135571746e-08,1
896317,0.9999999571662492,4.2833750768522805e-08,1
zhouye88,1.999999922532865,3.8733567464532825e-08,2
87kekgers,2.999999999999693,1.0224244004599162e-13,3
erpusanet,2.9999999999960245,1.3251984145451479e-12,3
lids0411,1.999999999975772,1.2113965212889877e-11,2
bhattdus09,2.999999999999971,9.611510704357357e-15,3
xinxinhui,1.9999999244891953,3.775540236006236e-08,2
ahjimenrainbeil,4.0,2.0316541352454034e-21,4
austwars11,2.999999999993612,2.1291761756470073e-12,3
1sunna1985sz,4.0,2.3427688895773893e-17,4
wxb14,0.9999999991685771,8.314228749917163e-10,1
hh15547777,2.9999999999997407,8.638180231876347e-14,3
63252520,1.9999999959199073,2.0400463540681812e-09,2
18324,0.9999999531882935,4.681170651110733e-08,1
14toffa,1.99999999993242,3.3790022863078306e-11,2
rasmey21,1.9999999999708162,1.4591937033681113e-11,2
kuomnoce2,2.999999999999997,9.553144628577379e-16,3
fral2010,1.9999999993528907,3.2355459977928547e-10,2
yanyuefo,1.999999999848133,7.593353723578389e-11,2
82fwosh,1.9999999999974511,1.2744597044367367e-12,2
sanior,0.9999999854621189,1.453788112115717e-08,1
simardikal,2.9999999999942135,1.92894116478326e-12,3
jorama12,1.9999999989225907,5.387046364546677e-10,2
hj4r2c,0.9999999999948548,5.145240570408882e-12,1
xskwkm,0.9999999999837608,1.623924779370345e-11,1
ahgard,0.9999999972552798,2.744720228875508e-09,1
LAYSG22007,2.999999999999987,4.325620655258209e-15,3
196375,0.9999999665915134,3.340848664379337e-08,1
203532521,0.9999999999095167,9.048331528482834e-11,1
abhar31,1.9999999998456115,7.719429262476041e-11,2
45885717,1.9999999990435442,4.782279572346226e-10,2
125971352,1.9999999998103497,9.482511997838117e-11,2
soed08,0.9999999995313344,4.686656063235262e-10,1
123xszhiko84m,4.0,3.2384694010012586e-22,4
856583688,2.9999999998068256,6.439133948266118e-11,3
dc1d8cd98f0746328,4.0,4.927044408645966e-17,4
41200004,0.9999999969062647,3.0937352679671903e-09,1
xof20010,1.9999999999542424,2.2878834243789115e-11,2
020566,0.9999998477992733,1.522007266885339e-07,1
9848176aara,3.999999999999996,1.0374622591813017e-15,4
cuca1360,1.9999999999682474,1.587631762167696e-11,2
10911010,0.9999999887832649,1.1216735096297725e-08,1
sward68683,2.9999999999996327,1.2240927130431623e-13,3
perotica,0.9999999977190257,2.280974298329852e-09,1
8099661,1.9999999986693204,6.653397277567308e-10,2
a278a674,1.99999999999725,1.3750237927434572e-12,2
zff8e0521,2.999999999999618,1.273750527795714e-13,3
yaoqin5746,2.9999999999994658,1.7811801838150954e-13,3
73399225,1.9999999996983164,1.5084179738611425e-10,2
30223101748,2.9999999999998437,5.2134532314059706e-14,3
gicnas83,1.9999999999944709,2.7645299244261068e-12,2
holdminkoy112,3.9999999999999973,6.853913205891573e-16,4
105988,0.9999998261010319,1.738989681143721e-07,1
ljy273270,2.9999999999973817,8.729040168638236e-13,3
1208888849,2.9999999998064943,6.450187606255042e-11,3
thr23reme,2.9999999999999525,1.5881166417737805e-14,3
warryn07,1.9999999951833018,2.4083490757220716e-09,2
180325,0.9999997014832047,2.985167952829215e-07,1
alleor06,1.9999999994670739,2.6646310158362496e-10,2
m0ce7yr0,1.9999999999999822,8.917279959688891e-15,2
tarvin2,0.9999999980282366,1.9717634192062405e-09,1
19930425,0.9999995801859427,4.1981405729529797e-07,1
tnyini2002,2.9999999999998344,5.522948228310967e-14,3
kabisshi,1.9999999998376117,8.119419026009211e-11,2
orek,0.9999999256404095,7.435959048507357e-08,1
961311,0.9999998526134561,1.4738654385837435e-07,1
200814513070,2.9999999999987064,4.3116535732370953e-13,3
conav09,1.9999999999003901,4.980495529882667e-11,2
MDfROC4,1.9999999999999973,1.3815580649376917e-15,2
kelvisz78,2.9999999999916387,2.787061597134266e-12,3
jp082909,1.9999999998862776,5.6861144265285546e-11,2
dbkbzpp1,1.999999999999936,3.194680644699223e-14,2
voutift,1.9999999999858182,7.090860450892356e-12,2
govents078,2.999999999999963,1.228482376589013e-14,3
327181953,1.9999999999438984,2.805077697898284e-11,2
jitter1365,2.9999999999920397,2.653456013940181e-12,3
32262996,1.9999999987714006,6.142997777125458e-10,2
lutchecree,2.9999999999957607,1.4130715911622738e-12,3
khingerovis,3.999999999999301,1.7475121827023599e-13,4
saxano,0.999999992020979,7.979020999471231e-09,1
najabo23,1.9999999997459768,1.270116095630769e-10,2
compa08,1.999999974835612,1.2582193953392107e-08,2
121956,0.9999997726789474,2.2732105264822167e-07,1
mp1ni383,1.9999999999999551,2.2477870869415557e-14,2
adamin776,1.9999999994417603,2.791197828422298e-10,2
19830823,0.9999989770624325,1.0229375675407937e-06,1
ricufe,0.9999999988123855,1.187614451225727e-09,1
sizupo09,1.9999999999836966,8.151651229026946e-12,2
travin03,1.9999999942035855,2.8982072297623063e-09,2
D2SnFCa8,1.9999999999999998,8.813827140689734e-17,2
suweek,0.9999999992785085,7.214915886954998e-10,1
esor0257,0.9999999999994552,5.447985270377875e-13,1
bluende,0.9999999350203481,6.497965188145827e-08,1
huaqiuqiu,1.9999999990097792,4.951103416139802e-10,2
shuizhuming11314,3.9999999999999702,7.416509524842563e-15,4
8671854,1.9999999944088778,2.7955611159313776e-09,2
lhzhf91027,2.999999999999949,1.70390401278437e-14,3
174819678,1.9999999999312181,3.43908929112402e-11,2
81363981,1.9999999996574571,1.7127141371808818e-10,2
7b8052805,1.9999999999996134,1.9331271880560635e-13,2
revoxde,0.9999999999914313,8.568649262352679e-12,1
barlo80,1.9999999971814606,1.4092697009360222e-09,2
3618cj52,1.999999999999205,3.97487191815607e-13,2
bhx4svxh,1.9999999999999722,1.3851940597428992e-14,2
chlorze,1.9999999999035636,4.821824536871411e-11,2
wangliaming,2.9999999656577723,1.1447409242748563e-08,3
ilovemasifalical,3.9999999999999987,3.566564043916648e-16,4
8kcforrdocicu,4.0,6.847172240077253e-24,4
1ayric63,1.999999999999729,1.354656268886742e-13,2
love1225,0.9999998841440387,1.1585596126906239e-07,1
1977251261115,2.999999999999991,3.0249219436521892e-15,3
rockersare1,2.9999999999847184,5.093774360642733e-12,3
LunkyDEN,1.999999999998773,6.135519067633488e-13,2
158742230,1.999999999910328,4.483600990479175e-11,2
wivik3ds0n,3.0,5.494122048048634e-18,3
lovel,0.9999980124621288,1.9875378711731173e-06,1
cd76072,1.999999999832306,8.384708899411564e-11,2
babyhethaggi,3.999999999999996,9.939936929985135e-16,4
AXER733CQD,3.0,4.084796871841286e-20,3
AZENNOLO,1.999999999998989,5.054319593064682e-13,2
hanlin123,2.999999826212413,5.7929195662609345e-08,3
diminkana,2.99999999951783,1.6072335129457826e-10,3
761229,0.9999998177517853,1.8224821474177588e-07,1
bh1234,0.9999999587554136,4.124458641285855e-08,1
fanzhixu,1.9999999978860157,1.0569921604641763e-09,2
9jaymd0,1.9999999999999296,3.5190021063129587e-14,2
gjwjjlyghhjw,4.0,2.4066209876528582e-18,4
111643,0.9999999370823929,6.291760712429095e-08,1
manrebertui,2.999999999999981,6.364317574466746e-15,3
jg9soney,1.9999999999993483,3.2586029686219875e-13,2
leaksa,0.9999999969096762,3.090323774657122e-09,1
0707948315,2.999999999977171,7.609571826827644e-12,3
placolelo,2.999999999986068,4.643952323385436e-12,3
vivig,0.9999999789038618,2.1096138169696133e-08,1
Proswond,1.999999999987564,6.2180026752511885e-12,2
algircterth,3.9999999999999973,6.208890205019134e-16,4
19831118,0.9999990545175592,9.454824407839624e-07,1
rick1984,0.999999824272308,1.7572769195339788e-07,1
2854821,1.9999999880442978,5.977851103011744e-09,2
dfdm9in,1.999999999999531,2.345267534863138e-13,2
060898arkimel,4.0,2.752332025682658e-18,4
mikki1,0.9999998352973165,1.6470268349166872e-07,1
91141322,1.9999999985652435,7.173782679004148e-10,2
jalkudorit,2.999999999999985,5.1186967567394635e-15,3
pilikitmo,2.9999999999940736,1.9754269834498794e-12,3
9407272424,2.9999999999798543,6.7151687856148445e-12,3
15052300580,2.999999999978473,7.175569600309517e-12,3
liuwei006,2.9999999510317092,1.6322763585208122e-08,3
65mb21,0.9999999999724535,2.754649806868681e-11,1
8807198692653,3.99999999999996,9.9455813457874e-15,4
080414,0.9999994415141487,5.584858513429936e-07,1
smam02226,2.999999999997523,8.256222311722738e-13,3
hbnurg23,1.9999999999992806,3.597220177981031e-13,2
rn3rt643,1.9999999999998985,5.072296545998757e-14,2
vitifvyn,1.9999999999996785,1.607774379125751e-13,2
gangshihai01,3.999999999994457,1.3857782109327754e-12,4
6c7ged90,1.999999999999962,1.8971283216790737e-14,2
triming86,2.999999998785563,4.0481232255196176e-10,3
6699082,1.999999994062473,2.9687634572894694e-09,2
w4lk7xDr,1.9999999999999973,1.3633550092638416e-15,2
49647829,1.9999999996405637,1.7971815702289007e-10,2
83bruenich,2.9999999999996314,1.2283635209258542e-13,3
qiuxiaokin,2.9999999967037754,1.098741542193693e-09,3
bugusz52,1.999999999962324,1.8837998869147832e-11,2
teachwan,1.9999999987563997,6.218002224223085e-10,2
6592092,0.999999997269174,2.730826009766929e-09,1
jyl123456,0.9999994180805061,5.819194939249428e-07,1
rsud123,1.9999999992658275,3.6708625028580855e-10,2
dsadss2,1.999999999945452,2.727400423563342e-11,2
smtg829235,2.9999999999999973,9.187924138753822e-16,3
12924219,1.999999998913468,5.432659877513402e-10,2
BJG4,0.9999999998982557,1.017443074236013e-10,1
14452753,1.999999999356391,3.21804471958842e-10,2
130498,0.9999998853656535,1.1463434645975212e-07,1
29091358,0.9999999984074451,1.5925548657591548e-09,1
xuanyu,0.9999999158291928,8.417080721301318e-08,1
zsjf16173,2.999999999999908,3.0659831363197623e-14,3
7650339,1.9999999930412105,3.4793947722988605e-09,2
heaixiaolong,3.999999998789083,3.0272931383912294e-10,4
yum2drego123,4.0,3.7909038136524404e-18,4
cd20325072,2.999999999999895,3.4979597750240884e-14,3
yandrew,0.9999999973966125,2.603387505573096e-09,1
811221,0.9999994326404362,5.673595637745166e-07,1
605495970,2.9999999999760263,7.99132808537717e-12,3
jfflkjer,1.9999999999995695,2.15294660354734e-13,2
polousmma,2.999999999991401,2.8662866351225613e-12,3
buttir1369,2.999999999998722,4.261340629321819e-13,3
sharteads,2.999999999818711,6.042977229725466e-11,3
kushsm,0.9999999999686182,3.138173054750837e-11,1
01672599066853,3.9999999999999996,5.666369837467491e-17,4
whoai6663249,3.9999999999999964,8.544960486734396e-16,4
605594560,2.9999999999233835,2.5538834935723287e-11,3
85407,0.999999964910721,3.508927903794756e-08,1
incim09,1.9999999996161284,1.919357867086191e-10,2
0167578948,2.9999999814738434,6.175385536266731e-09,3
backie,0.9999997959237419,2.0407625811458274e-07,1
0284101036,2.9999999999848352,5.054846298480076e-12,3
stivi058,1.9999999999897735,5.113213671914529e-12,2
adcddd@#,1.9999999999804061,9.796899402836345e-12,2
mastc1747,2.999999999999222,2.593452254166795e-13,3
tp890282,1.999999999964013,1.799350252129628e-11,2
198603101,0.9999999941277666,5.872233366233104e-09,1
18768396,1.9999999996489404,1.7552984066249167e-10,2
simber220,2.999999997150539,9.498203334956656e-10,3
maxinber,1.9999999975236205,1.2381897729341063e-09,2
Dattels671718,4.0,2.178112860422967e-19,4
beayutiem,2.9999999999997398,8.682375700558645e-14,3
517170,0.9999999627834484,3.7216551618257654e-08,1
chackala,1.9999999876521768,6.1739116041792386e-09,2
konney2,1.9999999828413735,8.579313259815535e-09,2
wukuaiwei,2.9999999966636413,1.1121196186181237e-09,3
JULYpSNG09,3.0,3.3509690456370315e-18,3
jon19889861,2.9999999999997886,7.040670672343874e-14,3
